Start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,??,??,??,??,??,??
Start Date,2020/4/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/4/1, $76.54 ,2020/4/1, $246.15 ,2020/4/1, $60.23 
End Date,2025/4/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/4/2, $78.33 ,2020/4/2, $251.83 ,2020/4/2, $61.23 
2021/8/30, $153.12 , $452.23 , $159.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/9/3, $159.36 ,2021/9/3, $453.08 ,2021/9/3, $154.30 
2021/8/31, $151.83 , $451.56 , $158.86 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/9/7, $159.40 ,2021/9/7, $451.46 ,2021/9/7, $156.69 
2021/9/1, $152.51 , $451.80 , $158.90 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/9/8, $158.79 ,2021/9/8, $450.91 ,2021/9/8, $155.11 
2021/9/2, $153.65 , $453.19 , $158.73 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/9/9, $158.19 ,2021/9/9, $448.98 ,2021/9/9, $154.07 
2021/9/3, $154.30 , $453.08 , $159.36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/9/10, $156.63 ,2021/9/10, $445.44 ,2021/9/10, $148.97 
2021/9/7, $156.69 , $451.46 , $159.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/9/13, $156.68 ,2021/9/13, $446.58 ,2021/9/13, $149.55 
2021/9/8, $155.11 , $450.91 , $158.79 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/9/14, $156.48 ,2021/9/14, $444.17 ,2021/9/14, $148.12 
2021/9/9, $154.07 , $448.98 , $158.19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/9/15, $157.85 ,2021/9/15, $447.88 ,2021/9/15, $149.03 
2021/9/10, $148.97 , $445.44 , $156.63 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/9/16, $157.94 ,2021/9/16, $447.17 ,2021/9/16, $148.79 
2021/9/13, $149.55 , $446.58 , $156.68 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/9/17, $155.48 ,2021/9/17, $441.40 ,2021/9/17, $146.06 
2021/9/14, $148.12 , $444.17 , $156.48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/9/20, $152.38 ,2021/9/20, $434.04 ,2021/9/20, $142.94 
2021/9/15, $149.03 , $447.88 , $157.85 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/9/21, $152.44 ,2021/9/21, $433.63 ,2021/9/21, $143.43 
2021/9/16, $148.79 , $447.17 , $157.94 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/9/22, $154.53 ,2021/9/22, $437.86 ,2021/9/22, $145.85 
2021/9/17, $146.06 , $441.40 , $155.48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/9/23, $156.60 ,2021/9/23, $443.18 ,2021/9/23, $146.83 
2021/9/20, $142.94 , $434.04 , $152.38 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/9/24, $156.71 ,2021/9/24, $443.91 ,2021/9/24, $146.92 
2021/9/21, $143.43 , $433.63 , $152.44 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/9/27, $155.19 ,2021/9/27, $442.64 ,2021/9/27, $145.37 
2021/9/22, $145.85 , $437.86 , $154.53 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/9/28, $150.59 ,2021/9/28, $433.72 ,2021/9/28, $141.91 
2021/9/23, $146.83 , $443.18 , $156.60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/9/29, $150.40 ,2021/9/29, $434.45 ,2021/9/29, $142.83 
2021/9/24, $146.92 , $443.91 , $156.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/9/30, $149.32 ,2021/9/30, $429.14 ,2021/9/30, $141.50 
2021/9/27, $145.37 , $442.64 , $155.19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/1, $151.57 ,2021/10/1, $434.24 ,2021/10/1, $142.65 
2021/9/28, $141.91 , $433.72 , $150.59 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/4, $148.06 ,2021/10/4, $428.64 ,2021/10/4, $139.14 
2021/9/29, $142.83 , $434.45 , $150.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/5, $150.17 ,2021/10/5, $433.10 ,2021/10/5, $141.11 
2021/9/30, $141.50 , $429.14 , $149.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/6, $151.15 ,2021/10/6, $434.90 ,2021/10/6, $142.00 
2021/10/1, $142.65 , $434.24 , $151.57 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/7, $152.53 ,2021/10/7, $438.66 ,2021/10/7, $143.29 
2021/10/4, $139.14 , $428.64 , $148.06 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/8, $151.96 ,2021/10/8, $437.86 ,2021/10/8, $142.90 
2021/10/5, $141.11 , $433.10 , $150.17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/11, $151.12 ,2021/10/11, $434.69 ,2021/10/11, $142.81 
2021/10/6, $142.00 , $434.90 , $151.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/12, $150.34 ,2021/10/12, $433.62 ,2021/10/12, $141.51 
2021/10/7, $143.29 , $438.66 , $152.53 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/13, $151.26 ,2021/10/13, $435.18 ,2021/10/13, $140.91 
2021/10/8, $142.90 , $437.86 , $151.96 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/14, $154.67 ,2021/10/14, $442.50 ,2021/10/14, $143.76 
2021/10/11, $142.81 , $434.69 , $151.12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/15, $155.91 ,2021/10/15, $445.87 ,2021/10/15, $144.84 
2021/10/12, $141.51 , $433.62 , $150.34 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/18, $157.23 ,2021/10/18, $447.19 ,2021/10/18, $146.55 
2021/10/13, $140.91 , $435.18 , $151.26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/19, $158.79 ,2021/10/19, $450.64 ,2021/10/19, $148.76 
2021/10/14, $143.76 , $442.50 , $154.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/20, $158.35 ,2021/10/20, $452.41 ,2021/10/20, $149.26 
2021/10/15, $144.84 , $445.87 , $155.91 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/21, $158.96 ,2021/10/21, $453.59 ,2021/10/21, $149.48 
2021/10/18, $146.55 , $447.19 , $157.23 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/22, $158.41 ,2021/10/22, $453.12 ,2021/10/22, $148.69 
2021/10/19, $148.76 , $450.64 , $158.79 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/25, $158.93 ,2021/10/25, $455.55 ,2021/10/25, $148.64 
2021/10/20, $149.26 , $452.41 , $158.35 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/26, $159.38 ,2021/10/26, $455.96 ,2021/10/26, $149.32 
2021/10/21, $149.48 , $453.59 , $158.96 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/27, $159.24 ,2021/10/27, $453.94 ,2021/10/27, $148.85 
2021/10/22, $148.69 , $453.12 , $158.41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/28, $160.84 ,2021/10/28, $458.32 ,2021/10/28, $152.57 
2021/10/25, $148.64 , $455.55 , $158.93 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/29, $161.53 ,2021/10/29, $459.25 ,2021/10/29, $149.80 
2021/10/26, $149.32 , $455.96 , $159.38 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/1, $161.29 ,2021/11/1, $460.04 ,2021/11/1, $148.96 
2021/10/27, $148.85 , $453.94 , $159.24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/2, $162.71 ,2021/11/2, $461.90 ,2021/11/2, $150.02 
2021/10/28, $152.57 , $458.32 , $160.84 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/3, $163.66 ,2021/11/3, $464.72 ,2021/11/3, $151.49 
2021/10/29, $149.80 , $459.25 , $161.53 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/4, $166.22 ,2021/11/4, $466.91 ,2021/11/4, $150.96 
2021/11/1, $148.96 , $460.04 , $161.29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/5, $167.08 ,2021/11/5, $468.53 ,2021/11/5, $151.28 
2021/11/2, $150.02 , $461.90 , $162.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/8, $167.98 ,2021/11/8, $468.93 ,2021/11/8, $150.44 
2021/11/3, $151.49 , $464.72 , $163.66 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/9, $167.29 ,2021/11/9, $467.38 ,2021/11/9, $150.81 
2021/11/4, $150.96 , $466.91 , $166.22 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/10, $164.53 ,2021/11/10, $463.62 ,2021/11/10, $147.92 
2021/11/5, $151.28 , $468.53 , $167.08 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/11, $165.30 ,2021/11/11, $463.77 ,2021/11/11, $147.87 
2021/11/8, $150.44 , $468.93 , $167.98 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/12, $167.31 ,2021/11/12, $467.27 ,2021/11/12, $149.99 
2021/11/9, $150.81 , $467.38 , $167.29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/15, $167.14 ,2021/11/15, $467.43 ,2021/11/15, $150.00 
2021/11/10, $147.92 , $463.62 , $164.53 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/16, $168.90 ,2021/11/16, $469.28 ,2021/11/16, $151.00 
2021/11/11, $147.87 , $463.77 , $165.30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/17, $168.39 ,2021/11/17, $468.14 ,2021/11/17, $153.49 
2021/11/12, $149.99 , $467.27 , $167.31 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/18, $170.07 ,2021/11/18, $469.73 ,2021/11/18, $157.87 
2021/11/15, $150.00 , $467.43 , $167.14 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/19, $171.31 ,2021/11/19, $468.89 ,2021/11/19, $160.55 
2021/11/16, $151.00 , $469.28 , $168.90 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/22, $169.40 ,2021/11/22, $467.57 ,2021/11/22, $161.02 
2021/11/17, $153.49 , $468.14 , $168.39 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/23, $169.01 ,2021/11/23, $468.19 ,2021/11/23, $161.41 
2021/11/18, $157.87 , $469.73 , $170.07 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/24, $170.24 ,2021/11/24, $469.44 ,2021/11/24, $161.94 
2021/11/19, $160.55 , $468.89 , $171.31 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/26, $165.99 ,2021/11/26, $458.97 ,2021/11/26, $156.81 
2021/11/22, $161.02 , $467.57 , $169.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/29, $170.14 ,2021/11/29, $464.60 ,2021/11/29, $160.24 
2021/11/23, $161.41 , $468.19 , $169.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/30, $168.72 ,2021/11/30, $455.56 ,2021/11/30, $165.30 
2021/11/24, $161.94 , $469.44 , $170.24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/1, $166.41 ,2021/12/1, $450.50 ,2021/12/1, $164.77 
2021/11/26, $156.81 , $458.97 , $165.99 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/2, $167.94 ,2021/12/2, $457.40 ,2021/12/2, $163.76 
2021/11/29, $160.24 , $464.60 , $170.14 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/3, $165.13 ,2021/12/3, $453.42 ,2021/12/3, $161.84 
2021/11/30, $165.30 , $455.56 , $168.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/6, $166.70 ,2021/12/6, $458.79 ,2021/12/6, $165.32 
2021/12/1, $164.77 , $450.50 , $166.41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/7, $172.52 ,2021/12/7, $468.28 ,2021/12/7, $171.18 
2021/12/2, $163.76 , $457.40 , $167.94 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/8, $173.31 ,2021/12/8, $469.52 ,2021/12/8, $175.08 
2021/12/3, $161.84 , $453.42 , $165.13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/9, $171.44 ,2021/12/9, $466.35 ,2021/12/9, $174.56 
2021/12/6, $165.32 , $458.79 , $166.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/10, $174.88 ,2021/12/10, $470.74 ,2021/12/10, $179.45 
2021/12/7, $171.18 , $468.28 , $172.52 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/13, $172.28 ,2021/12/13, $466.57 ,2021/12/13, $175.74 
2021/12/8, $175.08 , $469.52 , $173.31 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/14, $169.45 ,2021/12/14, $463.36 ,2021/12/14, $174.33 
2021/12/9, $174.56 , $466.35 , $171.44 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/15, $173.94 ,2021/12/15, $470.60 ,2021/12/15, $179.30 
2021/12/10, $179.45 , $470.74 , $174.88 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/16, $169.01 ,2021/12/16, $466.45 ,2021/12/16, $172.26 
2021/12/13, $175.74 , $466.57 , $172.28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/17, $167.88 ,2021/12/17, $459.87 ,2021/12/17, $171.14 
2021/12/14, $174.33 , $463.36 , $169.45 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/20, $165.57 ,2021/12/20, $454.98 ,2021/12/20, $169.75 
2021/12/15, $179.30 , $470.60 , $173.94 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/21, $169.76 ,2021/12/21, $463.06 ,2021/12/21, $172.99 
2021/12/16, $172.26 , $466.45 , $169.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/22, $171.98 ,2021/12/22, $467.69 ,2021/12/22, $175.64 
2021/12/17, $171.14 , $459.87 , $167.88 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/23, $172.94 ,2021/12/23, $470.60 ,2021/12/23, $176.28 
2021/12/20, $169.75 , $454.98 , $165.57 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/27, $176.65 ,2021/12/27, $477.26 ,2021/12/27, $180.33 
2021/12/21, $172.99 , $463.06 , $169.76 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/28, $175.73 ,2021/12/28, $476.87 ,2021/12/28, $179.29 
2021/12/22, $175.64 , $467.69 , $171.98 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/29, $175.88 ,2021/12/29, $477.48 ,2021/12/29, $179.38 
2021/12/23, $176.28 , $470.60 , $172.94 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/30, $174.72 ,2021/12/30, $476.16 ,2021/12/30, $178.20 
2021/12/27, $180.33 , $477.26 , $176.65 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/12/31, $173.87 ,2021/12/31, $474.96 ,2021/12/31, $177.57 
2021/12/28, $179.29 , $476.87 , $175.73 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/1/3, $175.52 ,2022/1/3, $477.71 ,2022/1/3, $182.01 
2021/12/29, $179.38 , $477.48 , $175.88 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/1/4, $173.66 ,2022/1/4, $477.55 ,2022/1/4, $179.70 
2021/12/30, $178.20 , $476.16 , $174.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/1/5, $168.32 ,2022/1/5, $468.38 ,2022/1/5, $174.92 
2021/12/31, $177.57 , $474.96 , $173.87 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/1/6, $167.47 ,2022/1/6, $467.94 ,2022/1/6, $172.00 
2022/1/3, $182.01 , $477.71 , $175.52 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/1/7, $165.93 ,2022/1/7, $466.09 ,2022/1/7, $172.17 
2022/1/4, $179.70 , $477.55 , $173.66 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/1/10, $165.96 ,2022/1/10, $465.51 ,2022/1/10, $172.19 
2022/1/5, $174.92 , $468.38 , $168.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/1/11, $167.95 ,2022/1/11, $469.75 ,2022/1/11, $175.08 
2022/1/6, $172.00 , $467.94 , $167.47 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/1/12, $168.74 ,2022/1/12, $471.02 ,2022/1/12, $175.53 
2022/1/7, $172.17 , $466.09 , $165.93 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/1/13, $164.37 ,2022/1/13, $464.53 ,2022/1/13, $172.19 
2022/1/10, $172.19 , $465.51 , $165.96 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/1/14, $165.76 ,2022/1/14, $464.72 ,2022/1/14, $173.07 
2022/1/11, $175.08 , $469.75 , $167.95 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/1/18, $161.78 ,2022/1/18, $456.49 ,2022/1/18, $169.80 
2022/1/12, $175.53 , $471.02 , $168.74 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/1/19, $159.52 ,2022/1/19, $451.75 ,2022/1/19, $166.23 
2022/1/13, $172.19 , $464.53 , $164.37 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/1/20, $157.46 ,2022/1/20, $446.75 ,2022/1/20, $164.51 
2022/1/14, $173.07 , $464.72 , $165.76 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/1/21, $154.33 ,2022/1/21, $437.98 ,2022/1/21, $162.41 
2022/1/18, $169.80 , $456.49 , $161.78 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/1/24, $155.13 ,2022/1/24, $439.84 ,2022/1/24, $161.62 
2022/1/19, $166.23 , $451.75 , $159.52 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/1/25, $151.54 ,2022/1/25, $434.47 ,2022/1/25, $159.78 
2022/1/20, $164.51 , $446.75 , $157.46 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/1/26, $152.43 ,2022/1/26, $433.38 ,2022/1/26, $159.69 
2022/1/21, $162.41 , $437.98 , $154.33 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/1/27, $151.38 ,2022/1/27, $431.24 ,2022/1/27, $159.22 
2022/1/24, $161.62 , $439.84 , $155.13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/1/28, $158.00 ,2022/1/28, $441.95 ,2022/1/28, $170.33 
2022/1/25, $159.78 , $434.47 , $151.54 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/1/31, $161.97 ,2022/1/31, $449.91 ,2022/1/31, $174.78 
2022/1/26, $159.69 , $433.38 , $152.43 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/2/1, $162.39 ,2022/2/1, $452.95 ,2022/2/1, $174.61 
2022/1/27, $159.22 , $431.24 , $151.38 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/2/2, $163.71 ,2022/2/2, $457.35 ,2022/2/2, $175.84 
2022/1/28, $170.33 , $441.95 , $158.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/2/3, $158.96 ,2022/2/3, $446.60 ,2022/2/3, $172.90 
2022/1/31, $174.78 , $449.91 , $161.97 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/2/4, $159.60 ,2022/2/4, $448.70 ,2022/2/4, $172.39 
2022/2/1, $174.61 , $452.95 , $162.39 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/2/7, $158.54 ,2022/2/7, $447.26 ,2022/2/7, $171.66 
2022/2/2, $175.84 , $457.35 , $163.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/2/8, $160.50 ,2022/2/8, $450.94 ,2022/2/8, $174.83 
2022/2/3, $172.90 , $446.60 , $158.96 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/2/9, $164.06 ,2022/2/9, $457.54 ,2022/2/9, $176.28 
2022/2/4, $172.39 , $448.70 , $159.60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/2/10, $159.77 ,2022/2/10, $449.32 ,2022/2/10, $172.12 
2022/2/7, $171.66 , $447.26 , $158.54 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/2/11, $154.89 ,2022/2/11, $440.46 ,2022/2/11, $168.64 
2022/2/8, $174.83 , $450.94 , $160.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/2/14, $154.84 ,2022/2/14, $439.02 ,2022/2/14, $168.88 
2022/2/9, $176.28 , $457.54 , $164.06 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/2/15, $158.91 ,2022/2/15, $446.10 ,2022/2/15, $172.79 
2022/2/10, $172.12 , $449.32 , $159.77 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/2/16, $158.75 ,2022/2/16, $446.60 ,2022/2/16, $172.55 
2022/2/11, $168.64 , $440.46 , $154.89 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/2/17, $154.00 ,2022/2/17, $437.06 ,2022/2/17, $168.88 
2022/2/14, $168.88 , $439.02 , $154.84 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/2/18, $152.44 ,2022/2/18, $434.23 ,2022/2/18, $167.30 
2022/2/15, $172.79 , $446.10 , $158.91 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/2/22, $151.03 ,2022/2/22, $429.57 ,2022/2/22, $164.32 
2022/2/16, $172.55 , $446.60 , $158.75 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/2/23, $147.25 ,2022/2/23, $421.95 ,2022/2/23, $160.07 
2022/2/17, $168.88 , $437.06 , $154.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/2/24, $152.28 ,2022/2/24, $428.30 ,2022/2/24, $162.74 
2022/2/18, $167.30 , $434.23 , $152.44 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/2/25, $154.35 ,2022/2/25, $437.75 ,2022/2/25, $164.85 
2022/2/22, $164.32 , $429.57 , $151.03 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/2/28, $154.07 ,2022/2/28, $436.63 ,2022/2/28, $165.12 
2022/2/23, $160.07 , $421.95 , $147.25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/3/1, $150.99 ,2022/3/1, $429.98 ,2022/3/1, $163.20 
2022/2/24, $162.74 , $428.30 , $152.28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/3/2, $154.26 ,2022/3/2, $437.89 ,2022/3/2, $166.56 
2022/2/25, $164.85 , $437.75 , $154.35 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/3/3, $152.42 ,2022/3/3, $435.71 ,2022/3/3, $166.23 
2022/2/28, $165.12 , $436.63 , $154.07 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/3/4, $149.75 ,2022/3/4, $432.17 ,2022/3/4, $163.17 
2022/3/1, $163.20 , $429.98 , $150.99 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/3/7, $144.27 ,2022/3/7, $419.43 ,2022/3/7, $159.30 
2022/3/2, $166.56 , $437.89 , $154.26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/3/8, $143.57 ,2022/3/8, $416.25 ,2022/3/8, $157.44 
2022/3/3, $166.23 , $435.71 , $152.42 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/3/9, $149.25 ,2022/3/9, $427.41 ,2022/3/9, $162.95 
2022/3/4, $163.17 , $432.17 , $149.75 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/3/10, $146.64 ,2022/3/10, $425.48 ,2022/3/10, $158.52 
2022/3/7, $159.30 , $419.43 , $144.27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/3/11, $144.06 ,2022/3/11, $420.07 ,2022/3/11, $154.73 
2022/3/8, $157.44 , $416.25 , $143.57 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/3/14, $141.39 ,2022/3/14, $417.00 ,2022/3/14, $150.62 
2022/3/9, $162.95 , $427.41 , $149.25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/3/15, $146.14 ,2022/3/15, $426.17 ,2022/3/15, $155.09 
2022/3/10, $158.52 , $425.48 , $146.64 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/3/16, $150.89 ,2022/3/16, $435.62 ,2022/3/16, $159.59 
2022/3/11, $154.73 , $420.07 , $144.06 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/3/17, $151.96 ,2022/3/17, $441.07 ,2022/3/17, $160.62 
2022/3/14, $150.62 , $417.00 , $141.39 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/3/18, $155.07 ,2022/3/18, $444.52 ,2022/3/18, $163.98 
2022/3/15, $155.09 , $426.17 , $146.14 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/3/21, $154.49 ,2022/3/21, $444.39 ,2022/3/21, $165.38 
